x	y	label	clickSelects	showSelected1	group
2	6.7	Administer.Self.Assessment.Practice.Profile.at....	Administer.Self.Assessment.Practice.Profile.at....	Total_amount_in_place	38
2	16.7	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Form.district.leadership.team..DLT....see.Bluep...	1
2	7.7	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Designate.district.level.contact.person.	2
2	16.7	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Designate.building.level.contact.person..for.ea...	3
2	17.7	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Develop.protocol.for.maintaining.ongoing.commun...	4
2	17.7	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Develop.a.district.wide.plan.for.consistent.and...	5
2	15.7	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Identify.a.process.for.monitoring.progress.of.t...	6
2	15.7	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Administer.Self.Assessment.Practice.Profile.at....	7
2	0.7	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	8
2	15.7	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Use.technology.to.increase.the.quality.and.time...	9
2	16.7	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Participate.in.regional..cadre..and.state.event...	10
2	14.7	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	11
2	16.7	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Develop.and.implement.protocol.for.conducting.w...	12
2	15.7	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Annually..summarize.district.wide.fidelity.and....	13
2	15.7	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Establish.district..and.building.level.goal.s.....	14
2	14.7	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Revisit.and.revise.PD.plans.based.on.data.	15
2	17.7	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Develop.timelines.and.expectations.aligning.imp...	16
2	16.7	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Align.implementation.goals.with.CSIP..Comprehen...	17
2	14.7	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Teacher_leader_growth_mindset_In_Place	18
2	14.7	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Total_amount_in_place	19
2	12.7	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Form.district.leadership.team..DLT....see.Bluep...	39
2	13.7	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Designate.district.level.contact.person.	40
2	14.7	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Designate.building.level.contact.person..for.ea...	41
2	13.7	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Develop.protocol.for.maintaining.ongoing.commun...	42
2	11.7	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Develop.a.district.wide.plan.for.consistent.and...	43
2	13.7	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Identify.a.process.for.monitoring.progress.of.t...	44
2	14.7	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Administer.Self.Assessment.Practice.Profile.at....	45
2	13.7	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Administer.implementation.survey..e.g..Collabor...	46
2	13.7	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Use.technology.to.increase.the.quality.and.time...	47
2	9.7	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Participate.in.regional..cadre..and.state.event...	48
2	13.7	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	49
2	11.7	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Develop.and.implement.protocol.for.conducting.w...	50
2	11.7	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Annually..summarize.district.wide.fidelity.and....	51
2	10.7	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Establish.district..and.building.level.goal.s.....	52
2	10.7	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Revisit.and.revise.PD.plans.based.on.data.	53
2	2.7	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Develop.timelines.and.expectations.aligning.imp...	54
2	0.7	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	55
2	11.7	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Teacher_leader_growth_mindset_In_Place	56
2	12.7	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Total_amount_in_place	57
2	14.7	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Form.district.leadership.team..DLT....see.Bluep...	58
2	16.7	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Designate.district.level.contact.person.	59
2	15.7	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Designate.building.level.contact.person..for.ea...	60
2	10.7	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Develop.protocol.for.maintaining.ongoing.commun...	61
2	9.7	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Develop.a.district.wide.plan.for.consistent.and...	62
2	5.7	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Identify.a.process.for.monitoring.progress.of.t...	63
2	10.7	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Administer.Self.Assessment.Practice.Profile.at....	64
2	8.7	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Administer.implementation.survey..e.g..Collabor...	65
2	6.7	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Use.technology.to.increase.the.quality.and.time...	66
2	10.7	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Participate.in.regional..cadre..and.state.event...	67
2	9.7	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	68
2	3.7	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Develop.and.implement.protocol.for.conducting.w...	69
2	0.7	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	70
2	3.7	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Establish.district..and.building.level.goal.s.....	71
2	6.7	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Revisit.and.revise.PD.plans.based.on.data.	72
2	4.7	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Develop.timelines.and.expectations.aligning.imp...	73
2	4.7	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Align.implementation.goals.with.CSIP..Comprehen...	74
2	5.7	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Teacher_leader_growth_mindset_In_Place	75
2	8.7	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Total_amount_in_place	76
2	4.7	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Form.district.leadership.team..DLT....see.Bluep...	77
2	2.7	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Designate.district.level.contact.person.	78
2	0.7	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	79
2	16.7	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Develop.protocol.for.maintaining.ongoing.commun...	80
2	13.7	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Develop.a.district.wide.plan.for.consistent.and...	81
2	17.7	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Identify.a.process.for.monitoring.progress.of.t...	82
2	16.7	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Administer.Self.Assessment.Practice.Profile.at....	83
2	15.7	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Administer.implementation.survey..e.g..Collabor...	84
2	16.7	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Use.technology.to.increase.the.quality.and.time...	85
2	17.7	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Participate.in.regional..cadre..and.state.event...	86
2	15.7	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	87
2	15.7	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Develop.and.implement.protocol.for.conducting.w...	88
2	17.7	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Annually..summarize.district.wide.fidelity.and....	89
2	16.7	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Establish.district..and.building.level.goal.s.....	90
2	16.7	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Revisit.and.revise.PD.plans.based.on.data.	91
2	16.7	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Develop.timelines.and.expectations.aligning.imp...	92
2	17.7	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Align.implementation.goals.with.CSIP..Comprehen...	93
2	17.7	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Teacher_leader_growth_mindset_In_Place	94
2	17.7	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Total_amount_in_place	95
2	2.7	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Form.district.leadership.team..DLT....see.Bluep...	96
2	0.7	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Designate.district.level.contact.person.	97
2	5.7	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Designate.building.level.contact.person..for.ea...	98
2	18.7	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Develop.protocol.for.maintaining.ongoing.commun...	99
2	18.7	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Develop.a.district.wide.plan.for.consistent.and...	100
2	18.7	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Identify.a.process.for.monitoring.progress.of.t...	101
2	18.7	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Administer.Self.Assessment.Practice.Profile.at....	102
2	18.7	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Administer.implementation.survey..e.g..Collabor...	103
2	18.7	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Use.technology.to.increase.the.quality.and.time...	104
2	18.7	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Participate.in.regional..cadre..and.state.event...	105
2	18.7	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	106
2	18.7	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Develop.and.implement.protocol.for.conducting.w...	107
2	18.7	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Annually..summarize.district.wide.fidelity.and....	108
2	18.7	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Establish.district..and.building.level.goal.s.....	109
2	18.7	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Revisit.and.revise.PD.plans.based.on.data.	110
2	18.7	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Develop.timelines.and.expectations.aligning.imp...	111
2	18.7	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Align.implementation.goals.with.CSIP..Comprehen...	112
2	18.7	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Teacher_leader_growth_mindset_In_Place	113
2	18.7	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Total_amount_in_place	114
2	7.7	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Form.district.leadership.team..DLT....see.Bluep...	115
2	5.7	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Designate.district.level.contact.person.	116
2	1.7	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Designate.building.level.contact.person..for.ea...	117
2	2.7	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Develop.protocol.for.maintaining.ongoing.commun...	118
2	0.7	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	119
2	4.7	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Identify.a.process.for.monitoring.progress.of.t...	120
2	12.7	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Administer.Self.Assessment.Practice.Profile.at....	121
2	10.7	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Administer.implementation.survey..e.g..Collabor...	122
2	10.7	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Use.technology.to.increase.the.quality.and.time...	123
2	5.7	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Participate.in.regional..cadre..and.state.event...	124
2	12.7	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	125
2	12.7	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Develop.and.implement.protocol.for.conducting.w...	126
2	12.7	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Annually..summarize.district.wide.fidelity.and....	127
2	14.7	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Establish.district..and.building.level.goal.s.....	128
2	12.7	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Revisit.and.revise.PD.plans.based.on.data.	129
2	10.7	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Develop.timelines.and.expectations.aligning.imp...	130
2	8.7	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Align.implementation.goals.with.CSIP..Comprehen...	131
2	13.7	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Teacher_leader_growth_mindset_In_Place	132
2	11.7	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Total_amount_in_place	133
2	17.7	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Form.district.leadership.team..DLT....see.Bluep...	134
2	15.7	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Designate.district.level.contact.person.	135
2	13.7	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Designate.building.level.contact.person..for.ea...	136
2	11.7	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Develop.protocol.for.maintaining.ongoing.commun...	137
2	12.7	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Develop.a.district.wide.plan.for.consistent.and...	138
2	11.7	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Identify.a.process.for.monitoring.progress.of.t...	139
2	8.7	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Administer.Self.Assessment.Practice.Profile.at....	140
2	14.7	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Administer.implementation.survey..e.g..Collabor...	141
2	5.7	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Use.technology.to.increase.the.quality.and.time...	142
2	13.7	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Participate.in.regional..cadre..and.state.event...	143
2	10.7	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	144
2	0.7	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	145
2	3.7	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Annually..summarize.district.wide.fidelity.and....	146
2	6.7	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Establish.district..and.building.level.goal.s.....	147
2	11.7	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Revisit.and.revise.PD.plans.based.on.data.	148
2	7.7	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Develop.timelines.and.expectations.aligning.imp...	149
2	7.7	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Align.implementation.goals.with.CSIP..Comprehen...	150
2	7.7	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Teacher_leader_growth_mindset_In_Place	151
2	10.7	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Total_amount_in_place	152
2	3.7	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Form.district.leadership.team..DLT....see.Bluep...	153
2	3.7	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Designate.district.level.contact.person.	154
2	6.7	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Designate.building.level.contact.person..for.ea...	155
2	0.7	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	156
2	2.7	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Develop.a.district.wide.plan.for.consistent.and...	157
2	10.7	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Identify.a.process.for.monitoring.progress.of.t...	158
2	6.7	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Administer.Self.Assessment.Practice.Profile.at....	159
2	9.7	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Administer.implementation.survey..e.g..Collabor...	160
2	3.7	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Use.technology.to.increase.the.quality.and.time...	161
2	6.7	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Participate.in.regional..cadre..and.state.event...	162
2	8.7	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	163
2	13.7	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Develop.and.implement.protocol.for.conducting.w...	164
2	13.7	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Annually..summarize.district.wide.fidelity.and....	165
2	12.7	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Establish.district..and.building.level.goal.s.....	166
2	13.7	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Revisit.and.revise.PD.plans.based.on.data.	167
2	13.7	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Develop.timelines.and.expectations.aligning.imp...	168
2	13.7	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Align.implementation.goals.with.CSIP..Comprehen...	169
2	12.7	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Teacher_leader_growth_mindset_In_Place	170
2	9.7	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Total_amount_in_place	171
2	9.7	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Form.district.leadership.team..DLT....see.Bluep...	172
2	17.7	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Designate.district.level.contact.person.	173
2	9.7	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Designate.building.level.contact.person..for.ea...	174
2	8.7	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Develop.protocol.for.maintaining.ongoing.commun...	175
2	4.7	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Develop.a.district.wide.plan.for.consistent.and...	176
2	3.7	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Identify.a.process.for.monitoring.progress.of.t...	177
2	7.7	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Administer.Self.Assessment.Practice.Profile.at....	178
2	12.7	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Administer.implementation.survey..e.g..Collabor...	179
2	8.7	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Use.technology.to.increase.the.quality.and.time...	180
2	4.7	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Participate.in.regional..cadre..and.state.event...	181
2	5.7	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	182
2	5.7	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Develop.and.implement.protocol.for.conducting.w...	183
2	5.7	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Annually..summarize.district.wide.fidelity.and....	184
2	4.7	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Establish.district..and.building.level.goal.s.....	185
2	5.7	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Revisit.and.revise.PD.plans.based.on.data.	186
2	0.7	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	187
2	1.7	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Align.implementation.goals.with.CSIP..Comprehen...	188
2	10.7	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Teacher_leader_growth_mindset_In_Place	189
2	2.7	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Total_amount_in_place	190
2	18.7	Establish.district..and.building.level.goal.s.....	Establish.district..and.building.level.goal.s.....	Form.district.leadership.team..DLT....see.Bluep...	191
2	18.7	Establish.district..and.building.level.goal.s.....	Establish.district..and.building.level.goal.s.....	Designate.district.level.contact.person.	192
2	12.7	Establish.district..and.building.level.goal.s.....	Establish.district..and.building.level.goal.s.....	Designate.building.level.contact.person..for.ea...	193
2	15.7	Establish.district..and.building.level.goal.s.....	Establish.district..and.building.level.goal.s.....	Develop.protocol.for.maintaining.ongoing.commun...	194
