x	y	label	clickSelects	showSelected1	group
2	-15.3	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Teacher_leader_growth_mindset_In_Place	18
2	-15.3	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	Total_amount_in_place	19
2	-12.3	Administer.implementation.survey..e.g..Collabor...	Administer.implementation.survey..e.g..Collabor...	ETLP_avg	20
2	-13.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Form.district.leadership.team..DLT....see.Bluep...	41
2	-12.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Designate.district.level.contact.person.	42
2	-15.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Designate.building.level.contact.person..for.ea...	43
2	-15.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Develop.protocol.for.maintaining.ongoing.commun...	44
2	-8.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Develop.a.district.wide.plan.for.consistent.and...	45
2	-14.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Identify.a.process.for.monitoring.progress.of.t...	46
2	-15.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Administer.Self.Assessment.Practice.Profile.at....	47
2	-15.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Administer.implementation.survey..e.g..Collabor...	48
2	-14.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Use.technology.to.increase.the.quality.and.time...	49
2	-8.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Participate.in.regional..cadre..and.state.event...	50
2	-14.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	51
2	-11.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Develop.and.implement.protocol.for.conducting.w...	52
2	-11.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Annually..summarize.district.wide.fidelity.and....	53
2	-11.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Establish.district..and.building.level.goal.s.....	54
2	-11.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Revisit.and.revise.PD.plans.based.on.data.	55
2	-3.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Develop.timelines.and.expectations.aligning.imp...	56
2	-1.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	57
2	-12.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Teacher_leader_growth_mindset_In_Place	58
2	-13.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	Total_amount_in_place	59
2	-6.3	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	ETLP_avg	60
2	-15.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Form.district.leadership.team..DLT....see.Bluep...	61
2	-16.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Designate.district.level.contact.person.	62
2	-16.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Designate.building.level.contact.person..for.ea...	63
2	-11.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Develop.protocol.for.maintaining.ongoing.commun...	64
2	-10.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Develop.a.district.wide.plan.for.consistent.and...	65
2	-6.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Identify.a.process.for.monitoring.progress.of.t...	66
2	-11.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Administer.Self.Assessment.Practice.Profile.at....	67
2	-9.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Administer.implementation.survey..e.g..Collabor...	68
2	-6.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Use.technology.to.increase.the.quality.and.time...	69
2	-11.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Participate.in.regional..cadre..and.state.event...	70
2	-10.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	71
2	-4.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Develop.and.implement.protocol.for.conducting.w...	72
2	-1.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	73
2	-4.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Establish.district..and.building.level.goal.s.....	74
2	-7.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Revisit.and.revise.PD.plans.based.on.data.	75
2	-5.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Develop.timelines.and.expectations.aligning.imp...	76
2	-5.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Align.implementation.goals.with.CSIP..Comprehen...	77
2	-6.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Teacher_leader_growth_mindset_In_Place	78
2	-9.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	Total_amount_in_place	79
2	-2.3	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	ETLP_avg	80
2	-4.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Form.district.leadership.team..DLT....see.Bluep...	81
2	-3.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Designate.district.level.contact.person.	82
2	-1.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	83
2	-14.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Develop.protocol.for.maintaining.ongoing.commun...	84
2	-13.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Develop.a.district.wide.plan.for.consistent.and...	85
2	-17.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Identify.a.process.for.monitoring.progress.of.t...	86
2	-16.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Administer.Self.Assessment.Practice.Profile.at....	87
2	-16.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Administer.implementation.survey..e.g..Collabor...	88
2	-16.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Use.technology.to.increase.the.quality.and.time...	89
2	-16.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Participate.in.regional..cadre..and.state.event...	90
2	-15.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	91
2	-17.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Develop.and.implement.protocol.for.conducting.w...	92
2	-18.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Annually..summarize.district.wide.fidelity.and....	93
2	-17.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Establish.district..and.building.level.goal.s.....	94
2	-17.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Revisit.and.revise.PD.plans.based.on.data.	95
2	-16.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Develop.timelines.and.expectations.aligning.imp...	96
2	-18.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Align.implementation.goals.with.CSIP..Comprehen...	97
2	-19.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Teacher_leader_growth_mindset_In_Place	98
2	-18.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	Total_amount_in_place	99
2	-18.3	Designate.building.level.contact.person..for.ea...	Designate.building.level.contact.person..for.ea...	ETLP_avg	100
2	-6.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Form.district.leadership.team..DLT....see.Bluep...	101
2	-1.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Designate.district.level.contact.person.	102
2	-8.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Designate.building.level.contact.person..for.ea...	103
2	-20.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Develop.protocol.for.maintaining.ongoing.commun...	104
2	-20.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Develop.a.district.wide.plan.for.consistent.and...	105
2	-20.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Identify.a.process.for.monitoring.progress.of.t...	106
2	-20.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Administer.Self.Assessment.Practice.Profile.at....	107
2	-20.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Administer.implementation.survey..e.g..Collabor...	108
2	-20.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Use.technology.to.increase.the.quality.and.time...	109
2	-20.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Participate.in.regional..cadre..and.state.event...	110
2	-20.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	111
2	-20.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Develop.and.implement.protocol.for.conducting.w...	112
2	-20.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Annually..summarize.district.wide.fidelity.and....	113
2	-20.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Establish.district..and.building.level.goal.s.....	114
2	-20.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Revisit.and.revise.PD.plans.based.on.data.	115
2	-20.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Develop.timelines.and.expectations.aligning.imp...	116
2	-20.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Align.implementation.goals.with.CSIP..Comprehen...	117
2	-20.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Teacher_leader_growth_mindset_In_Place	118
2	-20.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	Total_amount_in_place	119
2	-20.3	Designate.district.level.contact.person.	Designate.district.level.contact.person.	ETLP_avg	120
2	-7.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Form.district.leadership.team..DLT....see.Bluep...	121
2	-5.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Designate.district.level.contact.person.	122
2	-2.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Designate.building.level.contact.person..for.ea...	123
2	-3.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Develop.protocol.for.maintaining.ongoing.commun...	124
2	-1.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	125
2	-5.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Identify.a.process.for.monitoring.progress.of.t...	126
2	-13.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Administer.Self.Assessment.Practice.Profile.at....	127
2	-12.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Administer.implementation.survey..e.g..Collabor...	128
2	-11.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Use.technology.to.increase.the.quality.and.time...	129
2	-6.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Participate.in.regional..cadre..and.state.event...	130
2	-13.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	131
2	-13.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Develop.and.implement.protocol.for.conducting.w...	132
2	-13.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Annually..summarize.district.wide.fidelity.and....	133
2	-15.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Establish.district..and.building.level.goal.s.....	134
2	-14.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Revisit.and.revise.PD.plans.based.on.data.	135
2	-11.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Develop.timelines.and.expectations.aligning.imp...	136
2	-9.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Align.implementation.goals.with.CSIP..Comprehen...	137
2	-14.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Teacher_leader_growth_mindset_In_Place	138
2	-11.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	Total_amount_in_place	139
2	-14.3	Develop.a.district.wide.plan.for.consistent.and...	Develop.a.district.wide.plan.for.consistent.and...	ETLP_avg	140
2	-17.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Form.district.leadership.team..DLT....see.Bluep...	141
2	-13.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Designate.district.level.contact.person.	142
2	-14.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Designate.building.level.contact.person..for.ea...	143
2	-13.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Develop.protocol.for.maintaining.ongoing.commun...	144
2	-14.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Develop.a.district.wide.plan.for.consistent.and...	145
2	-12.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Identify.a.process.for.monitoring.progress.of.t...	146
2	-9.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Administer.Self.Assessment.Practice.Profile.at....	147
2	-17.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Administer.implementation.survey..e.g..Collabor...	148
2	-7.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Use.technology.to.increase.the.quality.and.time...	149
2	-15.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Participate.in.regional..cadre..and.state.event...	150
2	-11.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	151
2	-1.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	152
2	-4.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Annually..summarize.district.wide.fidelity.and....	153
2	-7.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Establish.district..and.building.level.goal.s.....	154
2	-12.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Revisit.and.revise.PD.plans.based.on.data.	155
2	-9.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Develop.timelines.and.expectations.aligning.imp...	156
2	-8.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Align.implementation.goals.with.CSIP..Comprehen...	157
2	-9.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Teacher_leader_growth_mindset_In_Place	158
2	-12.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	Total_amount_in_place	159
2	-7.3	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	ETLP_avg	160
2	-3.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Form.district.leadership.team..DLT....see.Bluep...	161
2	-4.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Designate.district.level.contact.person.	162
2	-4.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Designate.building.level.contact.person..for.ea...	163
2	-1.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	164
2	-3.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Develop.a.district.wide.plan.for.consistent.and...	165
2	-8.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Identify.a.process.for.monitoring.progress.of.t...	166
2	-7.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Administer.Self.Assessment.Practice.Profile.at....	167
2	-10.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Administer.implementation.survey..e.g..Collabor...	168
2	-4.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Use.technology.to.increase.the.quality.and.time...	169
2	-7.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Participate.in.regional..cadre..and.state.event...	170
2	-8.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	171
2	-14.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Develop.and.implement.protocol.for.conducting.w...	172
2	-14.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Annually..summarize.district.wide.fidelity.and....	173
2	-13.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Establish.district..and.building.level.goal.s.....	174
2	-13.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Revisit.and.revise.PD.plans.based.on.data.	175
2	-14.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Develop.timelines.and.expectations.aligning.imp...	176
2	-14.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Align.implementation.goals.with.CSIP..Comprehen...	177
2	-13.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Teacher_leader_growth_mindset_In_Place	178
2	-10.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	Total_amount_in_place	179
2	-15.3	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	ETLP_avg	180
2	-10.3	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Form.district.leadership.team..DLT....see.Bluep...	181
2	-18.3	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Designate.district.level.contact.person.	182
2	-10.3	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Designate.building.level.contact.person..for.ea...	183
2	-9.3	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Develop.protocol.for.maintaining.ongoing.commun...	184
2	-5.3	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Develop.a.district.wide.plan.for.consistent.and...	185
2	-4.3	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Identify.a.process.for.monitoring.progress.of.t...	186
2	-8.3	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Administer.Self.Assessment.Practice.Profile.at....	187
2	-14.3	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Administer.implementation.survey..e.g..Collabor...	188
2	-9.3	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Use.technology.to.increase.the.quality.and.time...	189
2	-5.3	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Participate.in.regional..cadre..and.state.event...	190
2	-6.3	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	191
2	-6.3	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Develop.and.implement.protocol.for.conducting.w...	192
2	-5.3	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	Annually..summarize.district.wide.fidelity.and....	193
