fill	x	y	key	tooltip	clickSelects	showSelected1	group	xmin	xmax	ymin	ymax	colour	size
#FFF0EB	1	-14	Administer.implementation.survey..e.g..Collabor...	0.0768716048782348	Administer.implementation.survey..e.g..Collabor...	Pupil.Teacher.Ratio..Public.School..sd	29	0.5	1.5	-14.5	-13.5	#FFF0EB	0
#FFF6F3	1	-21	Administer.implementation.survey..e.g..Collabor...	0.0469498701819393	Administer.implementation.survey..e.g..Collabor...	Pupil.Teacher.Ratio..Public.School..median	30	0.5	1.5	-21.5	-20.5	#FFF6F3	0
#FFF9F7	1	-23	Administer.implementation.survey..e.g..Collabor...	0.0294873314028983	Administer.implementation.survey..e.g..Collabor...	Free.Lunch.Eligible.mean	31	0.5	1.5	-23.5	-22.5	#FFF9F7	0
#FFF3EE	1	-23	Administer.implementation.survey..e.g..Collabor...	0.0651758720785704	Administer.implementation.survey..e.g..Collabor...	Free.Lunch.Eligible.sd	32	0.5	1.5	-23.5	-22.5	#FFF3EE	0
#FFFCFB	1	-22	Administer.implementation.survey..e.g..Collabor...	0.0168662807941207	Administer.implementation.survey..e.g..Collabor...	Free.Lunch.Eligible.median	33	0.5	1.5	-22.5	-21.5	#FFFCFB	0
#F5EDFF	1	-21	Administer.implementation.survey..e.g..Collabor...	-0.074216367498727	Administer.implementation.survey..e.g..Collabor...	Reduced.Lunch.Eligible.mean	34	0.5	1.5	-21.5	-20.5	#F5EDFF	0
#FFFCFA	1	-25	Administer.implementation.survey..e.g..Collabor...	0.0173493789307204	Administer.implementation.survey..e.g..Collabor...	Reduced.Lunch.Eligible.sd	35	0.5	1.5	-25.5	-24.5	#FFFCFA	0
#F1E7FF	1	-18	Administer.implementation.survey..e.g..Collabor...	-0.102751585070158	Administer.implementation.survey..e.g..Collabor...	Reduced.Lunch.Eligible.median	36	0.5	1.5	-18.5	-17.5	#F1E7FF	0
#FFF3EF	1	-23	Administer.implementation.survey..e.g..Collabor...	0.0614467854258969	Administer.implementation.survey..e.g..Collabor...	Total.Students.mean	37	0.5	1.5	-23.5	-22.5	#FFF3EF	0
#FFE9E1	1	-22	Administer.implementation.survey..e.g..Collabor...	0.114861065939676	Administer.implementation.survey..e.g..Collabor...	Total.Students.sd	38	0.5	1.5	-22.5	-21.5	#FFE9E1	0
#FFF8F5	1	-24	Administer.implementation.survey..e.g..Collabor...	0.0384644337256476	Administer.implementation.survey..e.g..Collabor...	Total.Students.median	39	0.5	1.5	-24.5	-23.5	#FFF8F5	0
#FFF9F7	1	-23	Administer.implementation.survey..e.g..Collabor...	0.0319263819374971	Administer.implementation.survey..e.g..Collabor...	Free.and.Reduced.Lunch.Students..Public.School..mean	40	0.5	1.5	-23.5	-22.5	#FFF9F7	0
#FFF2ED	1	-23	Administer.implementation.survey..e.g..Collabor...	0.0686453425143075	Administer.implementation.survey..e.g..Collabor...	Free.and.Reduced.Lunch.Students..Public.School..sd	41	0.5	1.5	-23.5	-22.5	#FFF2ED	0
#FFFCFB	1	-22	Administer.implementation.survey..e.g..Collabor...	0.0159807361105329	Administer.implementation.survey..e.g..Collabor...	Free.and.Reduced.Lunch.Students..Public.School..median	42	0.5	1.5	-22.5	-21.5	#FFFCFB	0
#FFFEFF	1	-24	Administer.implementation.survey..e.g..Collabor...	-0.00213039845737868	Administer.implementation.survey..e.g..Collabor...	Free.Reduced.Lunch.Rate.min	43	0.5	1.5	-24.5	-23.5	#FFFEFF	0
#FFF8F6	1	-17	Administer.implementation.survey..e.g..Collabor...	0.0361558767374467	Administer.implementation.survey..e.g..Collabor...	Free.Reduced.Lunch.Rate.max	44	0.5	1.5	-17.5	-16.5	#FFF8F6	0
#FFFDFC	1	-21	Administer.implementation.survey..e.g..Collabor...	0.0107776154289776	Administer.implementation.survey..e.g..Collabor...	Free.Reduced.Lunch.Rate.mean	45	0.5	1.5	-21.5	-20.5	#FFFDFC	0
#FFF6F3	1	-17	Administer.implementation.survey..e.g..Collabor...	0.0446772850442315	Administer.implementation.survey..e.g..Collabor...	Free.Reduced.Lunch.Rate.sd	46	0.5	1.5	-17.5	-16.5	#FFF6F3	0
#FFFDFD	1	-21	Administer.implementation.survey..e.g..Collabor...	0.00868599160067901	Administer.implementation.survey..e.g..Collabor...	Free.Reduced.Lunch.Rate.median	47	0.5	1.5	-21.5	-20.5	#FFFDFD	0
#EEE1FF	1	-8	Administer.implementation.survey..e.g..Collabor...	-0.127215195379015	Administer.implementation.survey..e.g..Collabor...	City..Large	48	0.5	1.5	-8.5	-7.5	#EEE1FF	0
#FFF7F4	1	-15	Administer.implementation.survey..e.g..Collabor...	0.0428018031602927	Administer.implementation.survey..e.g..Collabor...	Suburb..Large	49	0.5	1.5	-15.5	-14.5	#FFF7F4	0
#FFF6F2	1	-23	Administer.implementation.survey..e.g..Collabor...	0.0483990988088744	Administer.implementation.survey..e.g..Collabor...	Town..Distant	50	0.5	1.5	-23.5	-22.5	#FFF6F2	0
#FFCFBF	1	-8	Align.implementation.goals.with.CSIP..Comprehen...	0.250169670836726	Align.implementation.goals.with.CSIP..Comprehen...	Form.district.leadership.team..DLT....see.Bluep...	51	0.5	1.5	-8.5	-7.5	#FFCFBF	0
#FFEFE9	1	-7	Align.implementation.goals.with.CSIP..Comprehen...	0.0835355268008614	Align.implementation.goals.with.CSIP..Comprehen...	Designate.district.level.contact.person.	52	0.5	1.5	-7.5	-6.5	#FFEFE9	0
#FFA78C	1	-6	Align.implementation.goals.with.CSIP..Comprehen...	0.454708921555219	Align.implementation.goals.with.CSIP..Comprehen...	Develop.a.district.wide.plan.for.consistent.and...	53	0.5	1.5	-6.5	-5.5	#FFA78C	0
#FFD5C6	1	-10	Align.implementation.goals.with.CSIP..Comprehen...	0.221141014012163	Align.implementation.goals.with.CSIP..Comprehen...	Administer.implementation.survey..e.g..Collabor...	54	0.5	1.5	-10.5	-9.5	#FFD5C6	0
#FFB49C	1	-9	Align.implementation.goals.with.CSIP..Comprehen...	0.390345592979366	Align.implementation.goals.with.CSIP..Comprehen...	Use.technology.to.increase.the.quality.and.time...	55	0.5	1.5	-9.5	-8.5	#FFB49C	0
#FFAD94	1	-9	Align.implementation.goals.with.CSIP..Comprehen...	0.423555848173312	Align.implementation.goals.with.CSIP..Comprehen...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	56	0.5	1.5	-9.5	-8.5	#FFAD94	0
#FFA489	1	-8	Align.implementation.goals.with.CSIP..Comprehen...	0.467798452244996	Align.implementation.goals.with.CSIP..Comprehen...	Develop.and.implement.protocol.for.conducting.w...	57	0.5	1.5	-8.5	-7.5	#FFA489	0
#FFA083	1	-8	Align.implementation.goals.with.CSIP..Comprehen...	0.491882048846075	Align.implementation.goals.with.CSIP..Comprehen...	Annually..summarize.district.wide.fidelity.and....	58	0.5	1.5	-8.5	-7.5	#FFA083	0
#FF805F	1	-3	Align.implementation.goals.with.CSIP..Comprehen...	0.644732592247594	Align.implementation.goals.with.CSIP..Comprehen...	Develop.timelines.and.expectations.aligning.imp...	59	0.5	1.5	-3.5	-2.5	#FF805F	0
#FF0000	1	-1	Align.implementation.goals.with.CSIP..Comprehen...	1	Align.implementation.goals.with.CSIP..Comprehen...	Align.implementation.goals.with.CSIP..Comprehen...	60	0.5	1.5	-1.5	-0.5	#FF0000	0
#FF977A	1	-8	Align.implementation.goals.with.CSIP..Comprehen...	0.531552755917045	Align.implementation.goals.with.CSIP..Comprehen...	Teacher_leader_growth_mindset_In_Place	61	0.5	1.5	-8.5	-7.5	#FF977A	0
#FF8262	1	-9	Align.implementation.goals.with.CSIP..Comprehen...	0.63281515202809	Align.implementation.goals.with.CSIP..Comprehen...	Total_amount_in_place	62	0.5	1.5	-9.5	-8.5	#FF8262	0
#FFD0C0	1	-11	Align.implementation.goals.with.CSIP..Comprehen...	0.243714059979247	Align.implementation.goals.with.CSIP..Comprehen...	CFA_avg	63	0.5	1.5	-11.5	-10.5	#FFD0C0	0
#FFC8B6	1	-7	Align.implementation.goals.with.CSIP..Comprehen...	0.286468170709736	Align.implementation.goals.with.CSIP..Comprehen...	ETLP_avg	64	0.5	1.5	-7.5	-6.5	#FFC8B6	0
#FFC5B2	1	-6	Align.implementation.goals.with.CSIP..Comprehen...	0.302298633697783	Align.implementation.goals.with.CSIP..Comprehen...	DBDM_avg	65	0.5	1.5	-6.5	-5.5	#FFC5B2	0
#FFDFD3	1	-10	Align.implementation.goals.with.CSIP..Comprehen...	0.169252239255825	Align.implementation.goals.with.CSIP..Comprehen...	PD_avg	66	0.5	1.5	-10.5	-9.5	#FFDFD3	0
#FFE1D7	1	-13	Align.implementation.goals.with.CSIP..Comprehen...	0.155739768113845	Align.implementation.goals.with.CSIP..Comprehen...	Leadership_avg	67	0.5	1.5	-13.5	-12.5	#FFE1D7	0
#FFCBB9	1	-11	Align.implementation.goals.with.CSIP..Comprehen...	0.270841923110442	Align.implementation.goals.with.CSIP..Comprehen...	Total.Students..All.Grades..Excludes.AE...Public.School..mean	68	0.5	1.5	-11.5	-10.5	#FFCBB9	0
#FFC3AF	1	-9	Align.implementation.goals.with.CSIP..Comprehen...	0.310772774926682	Align.implementation.goals.with.CSIP..Comprehen...	Total.Students..All.Grades..Excludes.AE...Public.School..sd	69	0.5	1.5	-9.5	-8.5	#FFC3AF	0
#FFDBCE	1	-12	Align.implementation.goals.with.CSIP..Comprehen...	0.189008076248377	Align.implementation.goals.with.CSIP..Comprehen...	Total.Students..All.Grades..Excludes.AE...Public.School..median	70	0.5	1.5	-12.5	-11.5	#FFDBCE	0
#FFF5F1	1	-16	Align.implementation.goals.with.CSIP..Comprehen...	0.0533318716900719	Align.implementation.goals.with.CSIP..Comprehen...	Full.Time.Equivalent..FTE..Teachers..Public.School..min	71	0.5	1.5	-16.5	-15.5	#FFF5F1	0
#FFC2AE	1	-9	Align.implementation.goals.with.CSIP..Comprehen...	0.318153491195325	Align.implementation.goals.with.CSIP..Comprehen...	Full.Time.Equivalent..FTE..Teachers..Public.School..max	72	0.5	1.5	-9.5	-8.5	#FFC2AE	0
#FFCCBB	1	-11	Align.implementation.goals.with.CSIP..Comprehen...	0.266420788027792	Align.implementation.goals.with.CSIP..Comprehen...	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	73	0.5	1.5	-11.5	-10.5	#FFCCBB	0
#FFC5B2	1	-9	Align.implementation.goals.with.CSIP..Comprehen...	0.302283952178044	Align.implementation.goals.with.CSIP..Comprehen...	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	74	0.5	1.5	-9.5	-8.5	#FFC5B2	0
#FFD8CB	1	-12	Align.implementation.goals.with.CSIP..Comprehen...	0.202035620576972	Align.implementation.goals.with.CSIP..Comprehen...	Full.Time.Equivalent..FTE..Teachers..Public.School..median	75	0.5	1.5	-12.5	-11.5	#FFD8CB	0
#F4ECFF	1	-13	Align.implementation.goals.with.CSIP..Comprehen...	-0.0805987072321421	Align.implementation.goals.with.CSIP..Comprehen...	Pupil.Teacher.Ratio..Public.School..min	76	0.5	1.5	-13.5	-12.5	#F4ECFF	0
#FFE3DA	1	-11	Align.implementation.goals.with.CSIP..Comprehen...	0.144388299162166	Align.implementation.goals.with.CSIP..Comprehen...	Pupil.Teacher.Ratio..Public.School..max	77	0.5	1.5	-11.5	-10.5	#FFE3DA	0
#FFE7DE	1	-12	Align.implementation.goals.with.CSIP..Comprehen...	0.126508625969679	Align.implementation.goals.with.CSIP..Comprehen...	Pupil.Teacher.Ratio..Public.School..mean	78	0.5	1.5	-12.5	-11.5	#FFE7DE	0
#FFEEE7	1	-12	Align.implementation.goals.with.CSIP..Comprehen...	0.0902932427580297	Align.implementation.goals.with.CSIP..Comprehen...	Pupil.Teacher.Ratio..Public.School..sd	79	0.5	1.5	-12.5	-11.5	#FFEEE7	0
#FFE4DA	1	-12	Align.implementation.goals.with.CSIP..Comprehen...	0.143629392670664	Align.implementation.goals.with.CSIP..Comprehen...	Pupil.Teacher.Ratio..Public.School..median	80	0.5	1.5	-12.5	-11.5	#FFE4DA	0
#FFE3D9	1	-14	Align.implementation.goals.with.CSIP..Comprehen...	0.146149182350962	Align.implementation.goals.with.CSIP..Comprehen...	Free.Lunch.Eligible.mean	81	0.5	1.5	-14.5	-13.5	#FFE3D9	0
#FFD6C7	1	-9	Align.implementation.goals.with.CSIP..Comprehen...	0.216252020080915	Align.implementation.goals.with.CSIP..Comprehen...	Free.Lunch.Eligible.sd	82	0.5	1.5	-9.5	-8.5	#FFD6C7	0
#FFEAE3	1	-14	Align.implementation.goals.with.CSIP..Comprehen...	0.109053287507325	Align.implementation.goals.with.CSIP..Comprehen...	Free.Lunch.Eligible.median	83	0.5	1.5	-14.5	-13.5	#FFEAE3	0
#FFE0D6	1	-12	Align.implementation.goals.with.CSIP..Comprehen...	0.159958775369347	Align.implementation.goals.with.CSIP..Comprehen...	Reduced.Lunch.Eligible.mean	84	0.5	1.5	-12.5	-11.5	#FFE0D6	0
#FFD6C8	1	-10	Align.implementation.goals.with.CSIP..Comprehen...	0.213344499765804	Align.implementation.goals.with.CSIP..Comprehen...	Reduced.Lunch.Eligible.sd	85	0.5	1.5	-10.5	-9.5	#FFD6C8	0
#FFE5DB	1	-12	Align.implementation.goals.with.CSIP..Comprehen...	0.137917813445636	Align.implementation.goals.with.CSIP..Comprehen...	Reduced.Lunch.Eligible.median	86	0.5	1.5	-12.5	-11.5	#FFE5DB	0
#FFCBB9	1	-11	Align.implementation.goals.with.CSIP..Comprehen...	0.27246470002289	Align.implementation.goals.with.CSIP..Comprehen...	Total.Students.mean	87	0.5	1.5	-11.5	-10.5	#FFCBB9	0
#FFC4B0	1	-9	Align.implementation.goals.with.CSIP..Comprehen...	0.310136465893273	Align.implementation.goals.with.CSIP..Comprehen...	Total.Students.sd	88	0.5	1.5	-9.5	-8.5	#FFC4B0	0
#FFDBCE	1	-12	Align.implementation.goals.with.CSIP..Comprehen...	0.19077268047353	Align.implementation.goals.with.CSIP..Comprehen...	Total.Students.median	89	0.5	1.5	-12.5	-11.5	#FFDBCE	0
#FFDFD4	1	-12	Align.implementation.goals.with.CSIP..Comprehen...	0.166566266552464	Align.implementation.goals.with.CSIP..Comprehen...	Free.and.Reduced.Lunch.Students..Public.School..mean	90	0.5	1.5	-12.5	-11.5	#FFDFD4	0
#FFD1C1	1	-9	Align.implementation.goals.with.CSIP..Comprehen...	0.241554317388741	Align.implementation.goals.with.CSIP..Comprehen...	Free.and.Reduced.Lunch.Students..Public.School..sd	91	0.5	1.5	-9.5	-8.5	#FFD1C1	0
#FFE7DF	1	-14	Align.implementation.goals.with.CSIP..Comprehen...	0.123525190844845	Align.implementation.goals.with.CSIP..Comprehen...	Free.and.Reduced.Lunch.Students..Public.School..median	92	0.5	1.5	-14.5	-13.5	#FFE7DF	0
#F3EBFF	1	-12	Align.implementation.goals.with.CSIP..Comprehen...	-0.0862990388864552	Align.implementation.goals.with.CSIP..Comprehen...	Free.Reduced.Lunch.Rate.min	93	0.5	1.5	-12.5	-11.5	#F3EBFF	0
#FFFDFC	1	-23	Align.implementation.goals.with.CSIP..Comprehen...	0.0110768797671724	Align.implementation.goals.with.CSIP..Comprehen...	Free.Reduced.Lunch.Rate.max	94	0.5	1.5	-23.5	-22.5	#FFFDFC	0
#F9F4FF	1	-14	Align.implementation.goals.with.CSIP..Comprehen...	-0.0483122518364599	Align.implementation.goals.with.CSIP..Comprehen...	Free.Reduced.Lunch.Rate.mean	95	0.5	1.5	-14.5	-13.5	#F9F4FF	0
#FFF8F5	1	-19	Align.implementation.goals.with.CSIP..Comprehen...	0.0381185848724245	Align.implementation.goals.with.CSIP..Comprehen...	Free.Reduced.Lunch.Rate.sd	96	0.5	1.5	-19.5	-18.5	#FFF8F5	0
#F8F3FF	1	-14	Align.implementation.goals.with.CSIP..Comprehen...	-0.0510268280526778	Align.implementation.goals.with.CSIP..Comprehen...	Free.Reduced.Lunch.Rate.median	97	0.5	1.5	-14.5	-13.5	#F8F3FF	0
#FFEEE8	1	-10	Align.implementation.goals.with.CSIP..Comprehen...	0.0866773407007867	Align.implementation.goals.with.CSIP..Comprehen...	City..Large	98	0.5	1.5	-10.5	-9.5	#FFEEE8	0
#FFEBE4	1	-8	Align.implementation.goals.with.CSIP..Comprehen...	0.104032800019656	Align.implementation.goals.with.CSIP..Comprehen...	Suburb..Large	99	0.5	1.5	-8.5	-7.5	#FFEBE4	0
#FFEFE9	1	-14	Align.implementation.goals.with.CSIP..Comprehen...	0.0859051250748389	Align.implementation.goals.with.CSIP..Comprehen...	Town..Distant	100	0.5	1.5	-14.5	-13.5	#FFEFE9	0
#FFD5C7	1	-10	Annually..summarize.district.wide.fidelity.and....	0.218357326138573	Annually..summarize.district.wide.fidelity.and....	Form.district.leadership.team..DLT....see.Bluep...	101	0.5	1.5	-10.5	-9.5	#FFD5C7	0
#FFF2EE	1	-11	Annually..summarize.district.wide.fidelity.and....	0.065689399351367	Annually..summarize.district.wide.fidelity.and....	Designate.district.level.contact.person.	102	0.5	1.5	-11.5	-10.5	#FFF2EE	0
#FFA98F	1	-8	Annually..summarize.district.wide.fidelity.and....	0.444002392724002	Annually..summarize.district.wide.fidelity.and....	Develop.a.district.wide.plan.for.consistent.and...	103	0.5	1.5	-8.5	-7.5	#FFA98F	0
#FFCAB8	1	-5	Annually..summarize.district.wide.fidelity.and....	0.276905318948109	Annually..summarize.district.wide.fidelity.and....	Administer.implementation.survey..e.g..Collabor...	104	0.5	1.5	-5.5	-4.5	#FFCAB8	0
#FF9678	1	-4	Annually..summarize.district.wide.fidelity.and....	0.536640743741596	Annually..summarize.district.wide.fidelity.and....	Use.technology.to.increase.the.quality.and.time...	105	0.5	1.5	-4.5	-3.5	#FF9678	0
#FF9A7D	1	-5	Annually..summarize.district.wide.fidelity.and....	0.518571173942665	Annually..summarize.district.wide.fidelity.and....	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	106	0.5	1.5	-5.5	-4.5	#FF9A7D	0
#FF8665	1	-4	Annually..summarize.district.wide.fidelity.and....	0.616974532183001	Annually..summarize.district.wide.fidelity.and....	Develop.and.implement.protocol.for.conducting.w...	107	0.5	1.5	-4.5	-3.5	#FF8665	0
#FF0000	1	-1	Annually..summarize.district.wide.fidelity.and....	1	Annually..summarize.district.wide.fidelity.and....	Annually..summarize.district.wide.fidelity.and....	108	0.5	1.5	-1.5	-0.5	#FF0000	0
#FF8969	1	-5	Annually..summarize.district.wide.fidelity.and....	0.601372695307514	Annually..summarize.district.wide.fidelity.and....	Develop.timelines.and.expectations.aligning.imp...	109	0.5	1.5	-5.5	-4.5	#FF8969	0
#FFA083	1	-5	Annually..summarize.district.wide.fidelity.and....	0.491882048846075	Annually..summarize.district.wide.fidelity.and....	Align.implementation.goals.with.CSIP..Comprehen...	110	0.5	1.5	-5.5	-4.5	#FFA083	0
#FF7452	1	-4	Annually..summarize.district.wide.fidelity.and....	0.69891403848331	Annually..summarize.district.wide.fidelity.and....	Teacher_leader_growth_mindset_In_Place	111	0.5	1.5	-4.5	-3.5	#FF7452	0
#FF7958	1	-6	Annually..summarize.district.wide.fidelity.and....	0.675553909060131	Annually..summarize.district.wide.fidelity.and....	Total_amount_in_place	112	0.5	1.5	-6.5	-5.5	#FF7958	0
#FFC2AE	1	-4	Annually..summarize.district.wide.fidelity.and....	0.31600135475623	Annually..summarize.district.wide.fidelity.and....	CFA_avg	113	0.5	1.5	-4.5	-3.5	#FFC2AE	0
#FFBBA5	1	-4	Annually..summarize.district.wide.fidelity.and....	0.353169669295508	Annually..summarize.district.wide.fidelity.and....	ETLP_avg	114	0.5	1.5	-4.5	-3.5	#FFBBA5	0
#FFBCA6	1	-4	Annually..summarize.district.wide.fidelity.and....	0.348892333789021	Annually..summarize.district.wide.fidelity.and....	DBDM_avg	115	0.5	1.5	-4.5	-3.5	#FFBCA6	0
#FFC4B1	1	-4	Annually..summarize.district.wide.fidelity.and....	0.305295392359023	Annually..summarize.district.wide.fidelity.and....	PD_avg	116	0.5	1.5	-4.5	-3.5	#FFC4B1	0
#FFCBB9	1	-4	Annually..summarize.district.wide.fidelity.and....	0.271725297566113	Annually..summarize.district.wide.fidelity.and....	Leadership_avg	117	0.5	1.5	-4.5	-3.5	#FFCBB9	0
#FFE2D7	1	-15	Annually..summarize.district.wide.fidelity.and....	0.153393067448865	Annually..summarize.district.wide.fidelity.and....	Total.Students..All.Grades..Excludes.AE...Public.School..mean	118	0.5	1.5	-15.5	-14.5	#FFE2D7	0
#FFE3D9	1	-18	Annually..summarize.district.wide.fidelity.and....	0.145092386990712	Annually..summarize.district.wide.fidelity.and....	Total.Students..All.Grades..Excludes.AE...Public.School..sd	119	0.5	1.5	-18.5	-17.5	#FFE3D9	0
#FFECE4	1	-16	Annually..summarize.district.wide.fidelity.and....	0.102126282396601	Annually..summarize.district.wide.fidelity.and....	Total.Students..All.Grades..Excludes.AE...Public.School..median	120	0.5	1.5	-16.5	-15.5	#FFECE4	0
#FFF4F0	1	-15	Annually..summarize.district.wide.fidelity.and....	0.057637360328529	Annually..summarize.district.wide.fidelity.and....	Full.Time.Equivalent..FTE..Teachers..Public.School..min	121	0.5	1.5	-15.5	-14.5	#FFF4F0	0
