label	group	x	y
CWIS	-1	0	0
CWIS	-1	0	0
CWIS	-1	0	0
CWIS	-1	0	0
CWIS	-1	0	0
CWIS	-1	0	0
CWIS	-1	0	0
CWIS	-1	0	0
CWIS	-1	0	0
CWIS	-1	0	0
CWIS	-1	0	0
CWIS	-1	0	0
CWIS	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collaborative.teams	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Collective.teacher.efficacy	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
Common.formative.assessment	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
DESE.virtual.learning.platform	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Data.based.decision.making	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
Distance.Learning	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Contact.Person	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
District.Leadership.Team.Members	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Effective.teaching.learning.practices	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Instructional.Leadership	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Phone	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Unknown	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Interaction.Type_Virtual	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
Learning.module.materials..i.e..power.points..handouts.	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
MMD.DCI.expectations.logistics.DESE.specifics	-1	0	0
Other.Building.Administrators	-1	0	0
Other.Building.Administrators	-1	0	0
Other.Building.Administrators	-1	0	0
Other.Building.Administrators	-1	0	0
Other.Building.Administrators	-1	0	0
Other.Building.Administrators	-1	0	0
Other.Building.Administrators	-1	0	0
Other.Building.Administrators	-1	0	0
Other.Building.Administrators	-1	0	0
Other.Building.Administrators	-1	0	0
Other.Building.Administrators	-1	0	0
Other.Building.Administrators	-1	0	0
Other.Building.Administrators	-1	0	0
Other.Building.Administrators	-1	0	0
Other.Building.Administrators	-1	0	0
Other.Building.Administrators	-1	0	0
